"SUID","_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2645","75","293","3.40212633","1.1124E-4","0.29393382","0.04761905","7","6","false","P19793","158.42857143","7","0","0","0.69973421","false","0","P19793","324958","0.16309647"
"2648","80","371","3.19349593","4.5454E-4","0.31313646","0.03030303","12","6","false","Q9H0M0","149.66666667","12","0","0","0.72581301","false","0","Q9H0M0","1023054","0.10775446"
"2650","75","293","3.47467167","0.0","0.28779698","1.0","2","6","false","Q15819","489.5","2","0","0","0.69066604","false","0","Q15819","0","0.57251462"
"2652","60","189","3.76460288","0.0","0.26563227","0.0","1","6","false","Q11201","379.0","1","0","0","0.65442464","false","0","Q11201","0","0.0"
"2654","95","538","3.0985616","2.4916E-4","0.32273039","0.49122807","19","5","false","P60866","253.89473684","19","0","0","0.7376798","false","0","P60866","1570014","0.11670901"
"2656","90","417","3.25565979","8.846E-5","0.3071574","0.10909091","11","5","false","O14920","154.63636364","11","0","0","0.71804253","false","0","O14920","373514","0.11003761"
"2658","90","417","3.0206379","0.00160436","0.3310559","0.05494505","14","5","false","P04629","218.35714286","14","0","0","0.74742026","false","0","P04629","3261310","0.09726919"
"2660","75","314","3.38161351","4.125E-5","0.29571682","0.5","4","6","false","Q9C0C7","381.75","4","0","0","0.70229831","false","0","Q9C0C7","153238","0.30321684"
"2662","95","547","2.92307692","0.00269845","0.34210526","0.01882614","43","5","false","P11142","95.76744186","43","0","0","0.75961538","false","0","P11142","6183778","0.03794956"
"2664","80","357","3.31294559","5.8974E-4","0.30184619","0.08333333","9","6","false","Q96FW1","192.88888889","9","0","0","0.7108818","false","0","Q96FW1","1355006","0.14353234"
"2666","90","424","3.17185741","5.3852E-4","0.31527268","0.16666667","9","5","false","P16104","290.22222222","9","0","0","0.72851782","false","0","P16104","1548730","0.16129032"
"2668","60","189","3.76460288","0.0","0.26563227","0.0","1","6","false","Q6SZW1","379.0","1","0","0","0.65442464","false","0","Q6SZW1","0","0.0"
"2672","60","189","3.76460288","0.0","0.26563227","0.0","1","6","false","Q9NPI6","379.0","1","0","0","0.65442464","false","0","Q9NPI6","0","0.0"
"2674","80","336","3.29030644","4.2353E-4","0.30392306","0.2","5","6","false","P54252","348.6","5","0","0","0.71371169","false","0","P54252","502112","0.23980716"
"2676","95","695","2.54346467","0.0870483","0.39316449","0.00377295","600","5","false","P0CG48","12.95","600","0","0","0.80706692","false","0","P0CG48","130299610","0.00427489"
"2678","60","189","3.76460288","0.0","0.26563227","0.0","1","6","false","Q9Y6Q6","379.0","1","0","0","0.65442464","false","0","Q9Y6Q6","0","0.0"
"2680","80","365","3.28642902","1.9939E-4","0.30428164","0.02777778","9","5","false","Q9H3M7","164.77777778","9","0","0","0.71419637","false","0","Q9H3M7","659166","0.1347576"
"2682","90","417","3.07479675","6.1176E-4","0.32522475","0.06593407","14","5","false","Q96J02","204.92857143","14","0","0","0.74065041","false","0","Q96J02","1833278","0.0948293"
"2684","80","389","3.12045028","8.8142E-4","0.32046657","0.16666667","9","5","false","P31749","284.22222222","9","0","0","0.73494371","false","0","P31749","1939394","0.14228457"
"2686","90","417","3.21450907","2.7805E-4","0.31108949","0.06060606","12","5","false","Q14653","146.66666667","12","0","0","0.72318637","false","0","Q14653","642948","0.10136385"
"2688","70","251","3.50444028","3.44E-5","0.28535227","0.0","5","6","false","P05787","149.8","5","0","0","0.68694497","false","0","P05787","125170","0.21659389"
"2690","75","300","3.37398374","4.247E-5","0.29638554","0.33333333","4","6","false","Q14164","335.0","4","0","0","0.70325203","false","0","Q14164","196822","0.30184851"
"2695","65","216","3.63514697","2.67E-5","0.27509204","0.33333333","4","6","false","P63261","159.75","4","0","0","0.67060663","false","0","P63261","60022","0.27214651"
"2697","60","189","3.76460288","0.0","0.26563227","0.0","1","6","false","O95861","379.0","1","0","0","0.65442464","false","0","O95861","0","0.0"
"2699","60","189","3.70594121","5.786E-5","0.26983698","0.0","3","6","false","P25815","152.33333333","3","0","0","0.66175735","false","0","P25815","45326","0.33855332"
"2702","95","538","2.74421513","0.01667044","0.36440292","0.0285205","34","5","false","UNKNOWN","159.38235294","34","0","0","0.78197311","false","0","UNKNOWN","18158172","0.04433506"
"2704","70","235","3.5804878","1.929E-5","0.27929155","0.0","2","6","false","Q96IH6","334.0","2","0","0","0.67743902","false","0","Q96IH6","97250","0.51708075"
"2706","65","222","3.51181989","1.0387E-4","0.28475264","0.0","3","6","false","P02679","246.33333333","3","0","0","0.68602251","false","0","P02679","161074","0.34651601"
"2708","65","224","3.50681676","2.472E-5","0.2851589","0.0","3","6","false","Q01085","188.0","3","0","0","0.6866479","false","0","Q01085","70312","0.3462963"
"2710","95","479","2.96510319","0.00152441","0.33725639","0.02536232","24","5","false","Q16543","136.29166667","24","0","0","0.7543621","false","0","Q16543","3073898","0.05966784"
"2712","75","293","3.43889931","6.121E-5","0.29079072","0.1","5","6","false","O76064","168.2","5","0","0","0.69513759","false","0","O76064","172050","0.20923845"
"2715","70","278","3.43489681","1.0708E-4","0.29112956","0.0","7","6","false","Q92734","104.0","7","0","0","0.6956379","false","0","Q92734","224052","0.16068643"
"2717","70","285","3.51382114","4.687E-5","0.28459047","0.14285714","8","6","false","Q9BYJ9","93.25","8","0","0","0.68577236","false","0","Q9BYJ9","114348","0.16236888"
"2720","75","302","3.47992495","2.3137E-4","0.28736252","0.02197802","14","6","false","Q93062","66.5","14","0","0","0.69000938","false","0","Q93062","483612","0.08658009"
"2729","50","129","3.74796748","1.451E-5","0.26681128","0.0","2","6","false","Q9BQY4","188.5","2","0","0","0.65650407","false","0","Q9BQY4","35374","0.51939058"
"2734","95","681","2.73208255","0.02782364","0.36602115","0.00447102","273","5","false","P52292","17.97802198","273","0","0","0.78348968","false","0","P52292","57446074","0.00889667"
"2736","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q96HA1","173.0","1","0","0","0.63825829","false","0","Q96HA1","0","0.0"
"2740","40","99","3.83114447","2.414E-5","0.26101861","0.0","2","6","false","Q9HBZ2","145.0","2","0","0","0.64610694","false","0","Q9HBZ2","33488","0.5106383"
"2744","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","P78337","173.0","1","0","0","0.63825829","false","0","P78337","0","0.0"
"2746","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q9Y5R4","173.0","1","0","0","0.63825829","false","0","Q9Y5R4","0","0.0"
"2748","45","107","3.84052533","0.0","0.26038105","1.0","2","6","false","P09234","174.5","2","0","0","0.64493433","false","0","P09234","0","0.52402402"
"2750","65","207","3.38011257","4.3539E-4","0.29584813","0.01904762","15","6","false","Q15915","27.06666667","15","0","0","0.70248593","false","0","Q15915","331520","0.07547893"
"2752","50","133","3.74684178","1.065E-5","0.26689144","0.0","2","6","false","Q9BTL3","182.0","2","0","0","0.65664478","false","0","Q9BTL3","27092","0.51566952"
"2754","55","157","3.56672921","1.2157E-4","0.28036892","0.16666667","4","6","false","Q3SY00","148.25","4","0","0","0.67915885","false","0","Q3SY00","170310","0.27159926"
"2756","90","417","3.12995622","3.2867E-4","0.31949329","0.07692308","14","5","false","P26196","163.64285714","14","0","0","0.73375547","false","0","P26196","794202","0.09836489"
"2758","55","177","3.57310819","3.046E-5","0.27986838","0.0","3","6","false","O43189","181.0","3","0","0","0.67836148","false","0","O43189","69008","0.35502959"
"2760","55","154","3.66203877","0.0","0.27307193","1.0","2","6","false","Q96PV4","223.0","2","0","0","0.66724515","false","0","Q96PV4","0","0.52224824"
"2762","55","166","3.64903064","2.094E-5","0.27404538","0.16666667","4","6","false","O60684","122.5","4","0","0","0.66887117","false","0","O60684","32782","0.26406926"
"2764","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","A0A7I2V577","173.0","1","0","0","0.63825829","false","0","A0A7I2V577","0","0.0"
"2766","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q8WU79","173.0","1","0","0","0.63825829","false","0","Q8WU79","0","0.0"
"2768","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q8IWX8","173.0","1","0","0","0.63825829","false","0","Q8IWX8","0","0.0"
"2770","55","173","3.62151345","5.941E-5","0.27612765","0.1","5","6","false","Q9UJX2","101.6","5","0","0","0.67231082","false","0","Q9UJX2","103124","0.21085595"
"2772","85","417","3.28868043","9.015E-5","0.30407333","0.0","3","5","false","P56693","426.0","3","0","0","0.71391495","false","0","P56693","294200","0.34921939"
"2774","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","B0QYY6","173.0","1","0","0","0.63825829","false","0","B0QYY6","0","0.0"
"2776","45","113","3.76923077","1.465E-5","0.26530612","0.0","2","6","false","Q86U06","167.5","2","0","0","0.65384615","false","0","Q86U06","29890","0.51869159"
"2781","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q9BWX5","173.0","1","0","0","0.63825829","false","0","Q9BWX5","0","0.0"
"2783","55","157","3.61213258","2.551E-5","0.27684477","0.0","2","6","false","Q5VV41","229.0","2","0","0","0.67348343","false","0","Q5VV41","46090","0.5077951"
"2785","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q9Y6W3","173.0","1","0","0","0.63825829","false","0","Q9Y6W3","0","0.0"
"2787","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","O43741","173.0","1","0","0","0.63825829","false","0","O43741","0","0.0"
"2789","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","O14503","173.0","1","0","0","0.63825829","false","0","O14503","0","0.0"
"2791","45","113","3.76923077","1.465E-5","0.26530612","0.0","2","6","false","P35711","167.5","2","0","0","0.65384615","false","0","P35711","29890","0.51869159"
"2793","40","99","3.83114447","2.414E-5","0.26101861","0.0","2","6","false","O60573","145.0","2","0","0","0.64610694","false","0","O60573","33488","0.5106383"
"2795","45","106","3.70844278","3.046E-5","0.26965496","0.16666667","4","6","false","Q6P1W5","65.0","4","0","0","0.66144465","false","0","Q6P1W5","52738","0.25595238"
"2798","40","96","3.83927455","2.669E-5","0.26046587","0.0","2","6","false","Q96HR8","132.0","2","0","0","0.64509068","false","0","Q96HR8","30452","0.50579151"
"2800","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","P23415","173.0","1","0","0","0.63825829","false","0","P23415","0","0.0"
"2802","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q86UY5","173.0","1","0","0","0.63825829","false","0","Q86UY5","0","0.0"
"2804","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","O95947","173.0","1","0","0","0.63825829","false","0","O95947","0","0.0"
"2806","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","O95231","173.0","1","0","0","0.63825829","false","0","O95231","0","0.0"
"2808","45","107","3.84052533","0.0","0.26038105","1.0","2","6","false","O75031","174.5","2","0","0","0.64493433","false","0","O75031","0","0.52402402"
"2810","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","O75593","173.0","1","0","0","0.63825829","false","0","O75593","0","0.0"
"2812","45","107","3.84052533","0.0","0.26038105","1.0","2","6","false","P0CG20","174.5","2","0","0","0.64493433","false","0","P0CG20","0","0.52402402"
"2814","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","ENSG00000163098","173.0","1","0","0","0.63825829","false","0","ENSG00000163098","0","0.0"
"2816","75","293","3.51169481","2.7794E-4","0.28476279","0.16666667","4","6","false","P19447","262.75","4","0","0","0.68603815","false","0","P19447","324726","0.2976731"
"2818","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","O43711","173.0","1","0","0","0.63825829","false","0","O43711","0","0.0"
"2820","45","107","3.84052533","0.0","0.26038105","1.0","2","6","false","Q6ZRY4","174.5","2","0","0","0.64493433","false","0","Q6ZRY4","0","0.52402402"
"2823","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q96PV6","173.0","1","0","0","0.63825829","false","0","Q96PV6","0","0.0"
"2825","45","107","3.84052533","0.0","0.26038105","1.0","2","6","false","Q3V5L5","174.5","2","0","0","0.64493433","false","0","Q3V5L5","0","0.52402402"
"2827","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q8NDC0","173.0","1","0","0","0.63825829","false","0","Q8NDC0","0","0.0"
"2829","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q8IVS8","173.0","1","0","0","0.63825829","false","0","Q8IVS8","0","0.0"
"2831","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q12951","173.0","1","0","0","0.63825829","false","0","Q12951","0","0.0"
"2835","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q9Y5R5","173.0","1","0","0","0.63825829","false","0","Q9Y5R5","0","0.0"
"2837","75","303","3.23164478","4.6223E-4","0.30943995","0.04093567","19","6","false","O75553","36.84210526","19","0","0","0.7210444","false","0","O75553","426522","0.06369251"
"2840","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","P35219","173.0","1","0","0","0.63825829","false","0","P35219","0","0.0"
"2842","40","98","3.80637899","8.386E-5","0.26271688","0.0","2","6","false","P31274","159.5","2","0","0","0.64920263","false","0","P31274","39526","0.50158228"
"2844","35","87","3.86278924","3.143E-5","0.25888029","0.0","2","6","false","Q8NG27","115.5","2","0","0","0.64215134","false","0","Q8NG27","29520","0.50440529"
"2846","75","293","3.38323952","5.227E-5","0.2955747","0.33333333","3","6","false","Q15038","325.33333333","3","0","0","0.70209506","false","0","Q15038","178436","0.35480349"
"2848","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","Q5I0X7","173.0","1","0","0","0.63825829","false","0","Q5I0X7","0","0.0"
"2851","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","O60548","173.0","1","0","0","0.63825829","false","0","O60548","0","0.0"
"2854","80","368","3.26316448","2.5939E-4","0.30645099","0.19047619","7","5","false","Q9UHD9","265.14285714","7","0","0","0.71710444","false","0","Q9UHD9","611102","0.17666667"
"2856","55","146","3.66253909","1.332E-5","0.27303463","0.0","2","6","false","A0A494C1I6","199.5","2","0","0","0.66718261","false","0","A0A494C1I6","43290","0.51692708"
"2858","45","107","3.84052533","0.0","0.26038105","1.0","2","6","false","Q03989","174.5","2","0","0","0.64493433","false","0","Q03989","0","0.52402402"
"2860","40","96","3.80450281","1.127E-5","0.26284643","0.0","2","6","false","P86481","134.5","2","0","0","0.64943715","false","0","P86481","16426","0.51744186"
"2862","40","96","3.80450281","1.127E-5","0.26284643","0.0","2","6","false","P86496","134.5","2","0","0","0.64943715","false","0","P86496","16426","0.51744186"
"2864","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","ENSP00000375482","173.0","1","0","0","0.63825829","false","0","ENSP00000375482","0","0.0"
"2866","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","ENSP00000426769","173.0","1","0","0","0.63825829","false","0","ENSP00000426769","0","0.0"
"2868","35","87","3.89393371","0.0","0.25680971","0.0","1","6","false","A8MTQ0","173.0","1","0","0","0.63825829","false","0","A8MTQ0","0","0.0"
"2870","40","96","3.80450281","1.127E-5","0.26284643","0.0","2","6","false","P86480","134.5","2","0","0","0.64943715","false","0","P86480","16426","0.51744186"
"2872","40","96","3.80450281","1.127E-5","0.26284643","0.0","2","6","false","P86479","134.5","2","0","0","0.64943715","false","0","P86479","16426","0.51744186"
"2874","40","96","3.80450281","1.127E-5","0.26284643","0.0","2","6","false","P86478","134.5","2","0","0","0.64943715","false","0","P86478","16426","0.51744186"
