Human Influenza
Q96D09 Influenza_target
Q96DF8 Influenza_target
Q96DV4 Influenza_target
Q96E29 Influenza_target
Q96ER3 Influenza_target
Q96EY7 Influenza_target
Q96EY8 Influenza_target
Q96GQ7 Influenza_target
Q96L14 Influenza_target
Q96N67 Influenza_target
Q96PV6 Influenza_target
Q96RG2 Influenza_target
Q96RT8 Influenza_target
Q96TA2 Influenza_target
Q96TA2 Influenza_target
Q96TA2 Influenza_target
Q99417 Influenza_target
Q99575 Influenza_target
Q99575 Influenza_target
Q99956 Influenza_target
Q99959 Influenza_target
Q9BQ70 Influenza_target
Q9BQ70 Influenza_target
Q9BRT8 Influenza_target
Q9BRT8 Influenza_target
Q9BSD7 Influenza_target
Q9BT25 Influenza_target
Q9BT25 Influenza_target
Q9BTE7 Influenza_target
Q9BVI4 Influenza_target
Q9BVQ7 Influenza_target
Q9BWH6 Influenza_target
Q9BXW9 Influenza_target
Q9BXW9 Influenza_target
Q9BYJ9 Influenza_target
Q9BZE1 Influenza_target
Q9BZM5 Influenza_target
Q9BZR9 Influenza_target
Q9C0D2 Influenza_target
Q9C0J8 Influenza_target
Q9H078 Influenza_target
Q9H0X9 Influenza_target
Q9H3N1 Influenza_target
Q9H582 Influenza_target
Q9H5H4 Influenza_target
Q9H5Q4 Influenza_target
Q9H814 Influenza_target
Q9H845 Influenza_target
Q9H845 Influenza_target
Q9H936 Influenza_target
Q9HAC8 Influenza_target
Q9HBE1 Influenza_target
Q9HCK1 Influenza_target
Q9NNW5 Influenza_target
Q9NNW5 Influenza_target
Q9NNW5 Influenza_target
Q9NPA8 Influenza_target
Q9NQ84 Influenza_target
Q9NR50 Influenza_target
Q9NUJ3 Influenza_target
Q9NUJ3 Influenza_target
Q9NVE7 Influenza_target
Q9NVI1 Influenza_target
Q9NVI1 Influenza_target
Q9NVI1 Influenza_target
Q9NW13 Influenza_target
Q9NWB1 Influenza_target
Q9NWB1 Influenza_target
Q9NX63 Influenza_target
Q9NXH9 Influenza_target
Q9NXS2 Influenza_target
Q9NYI0 Influenza_target
Q9NYY8 Influenza_target
Q9NZ01 Influenza_target
Q9NZ01 Influenza_target
Q9NZB2 Influenza_target
Q9NZB2 Influenza_target
Q9NZL4 Influenza_target
Q9P1Y5 Influenza_target
Q9P1Y5 Influenza_target
Q9P1Y5 Influenza_target
Q9P2F8 Influenza_target
Q9P2F8 Influenza_target
Q9UBM7 Influenza_target
Q9UDV7 Influenza_target
Q9UH99 Influenza_target
Q9UH99 Influenza_target
Q9UI10 Influenza_target
Q9UI12 Influenza_target
Q9UJ14 Influenza_target
Q9UJ14 Influenza_target
Q9UJC3 Influenza_target
Q9UKA4 Influenza_target
Q9UKA4 Influenza_target
Q9UM00 Influenza_target
Q9UPW8 Influenza_target
Q9Y2G8 Influenza_target
Q9Y2I1 Influenza_target
Q9Y2L1 Influenza_target
Q9Y2X9 Influenza_target
Q9Y2X9 Influenza_target
Q9Y3D9 Influenza_target
Q9Y4F1 Influenza_target
Q9Y4F1 Influenza_target
Q9Y4H2 Influenza_target
Q9Y4R8 Influenza_target
Q9Y4R8 Influenza_target
Q9Y4W2 Influenza_target
Q9Y4W2 Influenza_target
Q9Y4W6 Influenza_target
Q9Y5M8 Influenza_target
Q9Y6J9 Influenza_target
Q9Y6M4 Influenza_target
P46108 Influenza_target
P46109 Influenza_target
D6REE5 Influenza_target
P07910 Influenza_target
P11940 Influenza_target
O00459 Influenza_target
O95786-1 Influenza_target
O43390 Influenza_target
P55265 Influenza_target
O60506 Influenza_target
Q9NZI8 Influenza_target
Q08211 Influenza_target
P07437 Influenza_target
P09651 Influenza_target
P22626 Influenza_target
Q99729 Influenza_target
P61978 Influenza_target
P14866 Influenza_target
Q00839 Influenza_target
Q12905 Influenza_target
Q8N163 Influenza_target
O14654 Influenza_target
P43243 Influenza_target
P46108 Influenza_target
P46109 Influenza_target
Q13310 Influenza_target
Q5JVF3 Influenza_target
Q96PV6 Influenza_target
Q9NPA8 Influenza_target
Q12906 Influenza_target
P07910 Influenza_target
P11940 Influenza_target
O00459 Influenza_target
P62269 Influenza_target
Q9BUJ2 Influenza_target
Q9HCE1 Influenza_target
O43390 Influenza_target
Q9NZI8 Influenza_target
Q13151 Influenza_target
Q08211 Influenza_target
Q15717 Influenza_target
P07437 Influenza_target
P51991 Influenza_target
P09651 Influenza_target
P22626 Influenza_target
Q99729 Influenza_target
P52597 Influenza_target
P31943 Influenza_target
P31942 Influenza_target
P61978 Influenza_target
P14866 Influenza_target
Q00839 Influenza_target
Q12905 Influenza_target
Q08380 Influenza_target
P67809 Influenza_target
Q9Y224 Influenza_target
Q8N163 Influenza_target
P62736 Influenza_target
P35268 Influenza_target
P23396 Influenza_target
P63267 Influenza_target
Q9HAV7 Influenza_target
O14654 Influenza_target
P62829 Influenza_target
P43243 Influenza_target
O14979 Influenza_target
P16989 Influenza_target
P25398 Influenza_target
P38159 Influenza_target
Q13310 Influenza_target
Q86U42 Influenza_target
Q12824 Influenza_target
O60684 Influenza_target
P52294 Influenza_target
Q14203 Influenza_target
O00629 Influenza_target
Q92905 Influenza_target
P02795 Influenza_target
P62937 Influenza_target
O75955 Influenza_target
Q9H3M7 Influenza_target
O75953 Influenza_target
P25685 Influenza_target
P51948 Influenza_target
P01106 Influenza_target
P05165 Influenza_target
P12004 Influenza_target
Q9Y262 Influenza_target
Q9Y224 Influenza_target
Q9Y3D0 Influenza_target
P30876 Influenza_target
Q9HAU4 Influenza_target
P0CG48 Influenza_target
A2A2Z9 Influenza_target
O00299 Influenza_target
O15287 Influenza_target
O75410 Influenza_target
O75891 Influenza_target
O95147 Influenza_target
P04083 Influenza_target
P0CAP2 Influenza_target
P11274 Influenza_target
P15104 Influenza_target
P17655 Influenza_target
P23141 Influenza_target
P47712 Influenza_target
P48556 Influenza_target
P59910 Influenza_target
P61916 Influenza_target
Q02388 Influenza_target
Q13111 Influenza_target
Q13287 Influenza_target
Q14134 Influenza_target
Q14728 Influenza_target
Q14764 Influenza_target
Q16587 Influenza_target
Q2QGD7 Influenza_target
Q2TAA8 Influenza_target
Q58WW2 Influenza_target
Q5JPE7 Influenza_target
Q5VTT2 Influenza_target
Q6EEV4 Influenza_target
Q6ZMV9 Influenza_target
Q8IXJ9 Influenza_target
Q8NDB6 Influenza_target
Q8NI08 Influenza_target
Q8TDD1 Influenza_target
Q8TDL5 Influenza_target
Q92667 Influenza_target
Q9BRH9 Influenza_target
Q9H1D9 Influenza_target
Q9NP64 Influenza_target
Q9NXX6 Influenza_target
Q9UJA3 Influenza_target
Q9Y244 Influenza_target
P11940 Influenza_target
O00571 Influenza_target
Q12906 Influenza_target
P07910 Influenza_target
P35637 Influenza_target
P68104 Influenza_target
P11940 Influenza_target
O00459 Influenza_target
Q86V81 Influenza_target
P62269 Influenza_target
P62805 Influenza_target
P61981 Influenza_target
O15226 Influenza_target
P62258 Influenza_target
Q9BUJ2 Influenza_target
P42336 Influenza_target
Q9HCE1 Influenza_target
Q7L7L0 Influenza_target
P31946 Influenza_target
O43390 Influenza_target
P55265 Influenza_target
P68371 Influenza_target
O60506 Influenza_target
Q92841 Influenza_target
Q9NZI8 Influenza_target
Q13151 Influenza_target
Q8WWM7 Influenza_target
Q8N257 Influenza_target
Q5VTE0 Influenza_target
Q08211 Influenza_target
O43143 Influenza_target
Q15717 Influenza_target
P07437 Influenza_target
P84090 Influenza_target
P51991 Influenza_target
Q7L2E3 Influenza_target
P05141 Influenza_target
P12236 Influenza_target
P20671 Influenza_target
P58876 Influenza_target
P33778 Influenza_target
P09651 Influenza_target
P22626 Influenza_target
Q99729 Influenza_target
Q14103 Influenza_target
P52597 Influenza_target
P31943 Influenza_target
P31942 Influenza_target
P61978 Influenza_target
P14866 Influenza_target
Q00839 Influenza_target
Q12905 Influenza_target
Q08380 Influenza_target
Q5QNW6 Influenza_target
P67809 Influenza_target
Q15366 Influenza_target
Q9Y224 Influenza_target
Q9BTM1 Influenza_target
P26599 Influenza_target
Q8N163 Influenza_target
P35268 Influenza_target
P52815 Influenza_target
P15880 Influenza_target
P23396 Influenza_target
P62701 Influenza_target
P46782 Influenza_target
P62280 Influenza_target
P63104 Influenza_target
Q99878 Influenza_target
Q93077 Influenza_target
P04908 Influenza_target
Q6FI13 Influenza_target
Q16777 Influenza_target
P62807 Influenza_target
Q99880 Influenza_target
Q99877 Influenza_target
Q99879 Influenza_target
Q93079 Influenza_target
P23527 Influenza_target
Q16778 Influenza_target
O14654 Influenza_target
Q96KK5 Influenza_target
O60814 Influenza_target
P0C0S8 Influenza_target
P06899 Influenza_target
P43243 Influenza_target
O14979 Influenza_target
O00425 Influenza_target
O15523 Influenza_target
O75569 Influenza_target
P12235 Influenza_target
P16989 Influenza_target
P25398 Influenza_target
P27986 Influenza_target
P38159 Influenza_target
P42338 Influenza_target
P46783 Influenza_target
P57053 Influenza_target
P62318 Influenza_target
P62847 Influenza_target
Q13310 Influenza_target
Q86U42 Influenza_target
Q92569 Influenza_target
Q92900 Influenza_target
Q9H0D6 Influenza_target
Q9NNW5 Influenza_target
Q9UKM9 Influenza_target
Q9Y2I1 Influenza_target
Q9Y6M1 Influenza_target
Q92905 Influenza_target
Q9Y262 Influenza_target
O15287 Influenza_target
O75569 Influenza_target
Q13287 Influenza_target
Q14258 Influenza_target
Q7Z3B4 Influenza_target
P27986 Influenza_target
P62820 Influenza_target
P62820 Influenza_target
P62820 Influenza_target
P21333 Influenza_target
P21333 Influenza_target
P21333 Influenza_target
P21333 Influenza_target
P21333 Influenza_target
P21333 Influenza_target
P21333 Influenza_target
P21333 Influenza_target
P21333 Influenza_target
Q04637 Influenza_target
Q04637 Influenza_target
Q04637 Influenza_target
Q04637 Influenza_target
Q04637 Influenza_target
P35222 Influenza_target
Q07955 Influenza_target
Q07955 Influenza_target
Q07955 Influenza_target
Q07955 Influenza_target
Q07955 Influenza_target
Q07955 Influenza_target
Q07955 Influenza_target
Q07955 Influenza_target
P06396 Influenza_target
P06730 Influenza_target
P06730 Influenza_target
P06730 Influenza_target
Q07812 Influenza_target
P78527 Influenza_target
P78527 Influenza_target
P78527 Influenza_target
P78527 Influenza_target
P78527 Influenza_target
P51587 Influenza_target
P35232 Influenza_target
P35232 Influenza_target
P35232 Influenza_target
P35232 Influenza_target
P19525 Influenza_target
P19525 Influenza_target
P53618 Influenza_target
P53618 Influenza_target
P53618 Influenza_target
P53618 Influenza_target
P02786 Influenza_target
P02786 Influenza_target
P02786 Influenza_target
P02786 Influenza_target
P02786 Influenza_target
P28074 Influenza_target
P28074 Influenza_target
O00571 Influenza_target
O00571 Influenza_target
O00571 Influenza_target
O00571 Influenza_target
O00571 Influenza_target
O00571 Influenza_target
O00571 Influenza_target
O00571 Influenza_target
Q93008 Influenza_target
Q93008 Influenza_target
Q93008 Influenza_target
P51665 Influenza_target
P51665 Influenza_target
P51665 Influenza_target
P51665 Influenza_target
P51665 Influenza_target
P51665 Influenza_target
P51665 Influenza_target
P33992 Influenza_target
P33992 Influenza_target
P33992 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P07900 Influenza_target
P35606 Influenza_target
P35606 Influenza_target
P35606 Influenza_target
P35606 Influenza_target
P35606 Influenza_target
O60684 Influenza_target
O60684 Influenza_target
O60684 Influenza_target
Q14671 Influenza_target
P01857 Influenza_target
P62993 Influenza_target
P33176 Influenza_target
P63000 Influenza_target
P52294 Influenza_target
P52294 Influenza_target
P52294 Influenza_target
P52294 Influenza_target
P52294 Influenza_target
P52294 Influenza_target
Q8WUM4 Influenza_target
Q92973 Influenza_target
Q92973 Influenza_target
Q92973 Influenza_target
P52272 Influenza_target
P52272 Influenza_target
P52272 Influenza_target
P52272 Influenza_target
P52272 Influenza_target
P52272 Influenza_target
P52272 Influenza_target
P52272 Influenza_target
P52272 Influenza_target
P30153 Influenza_target
P30153 Influenza_target
P30153 Influenza_target
P30153 Influenza_target
P30153 Influenza_target
P30153 Influenza_target
P30153 Influenza_target
P30153 Influenza_target
P30153 Influenza_target
Q15370 Influenza_target
Q15370 Influenza_target
Q15370 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60709 Influenza_target
P60842 Influenza_target
P60842 Influenza_target
P60842 Influenza_target
P60842 Influenza_target
P60842 Influenza_target
P60842 Influenza_target
P60842 Influenza_target
Q9GZQ8 Influenza_target
Q9GZQ8 Influenza_target
Q9GZQ8 Influenza_target
Q9GZQ8 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
P17844 Influenza_target
Q12906 Influenza_target
Q12906 Influenza_target
Q12906 Influenza_target
Q12906 Influenza_target
Q12906 Influenza_target
Q12906 Influenza_target
P07910 Influenza_target
P07910 Influenza_target
P07910 Influenza_target
P07910 Influenza_target
P07910 Influenza_target
P07910 Influenza_target
P07910 Influenza_target
P07910 Influenza_target
P35637 Influenza_target
P35637 Influenza_target
P35637 Influenza_target
P35637 Influenza_target
P35637 Influenza_target
Q9Y676 Influenza_target
Q9Y676 Influenza_target
P00742 Influenza_target
P02768 Influenza_target
Q99996 Influenza_target
P07737 Influenza_target
P07737 Influenza_target
P07737 Influenza_target
P07737 Influenza_target
P07737 Influenza_target
P60953 Influenza_target
P60953 Influenza_target
P60953 Influenza_target
P60953 Influenza_target
P35580 Influenza_target
P35580 Influenza_target
Q14152 Influenza_target
Q14152 Influenza_target
Q14152 Influenza_target
Q14152 Influenza_target
P46777 Influenza_target
P46777 Influenza_target
P46777 Influenza_target
P46777 Influenza_target
P46777 Influenza_target
P46777 Influenza_target
P46777 Influenza_target
Q13148 Influenza_target
Q13148 Influenza_target
Q13148 Influenza_target
P46379 Influenza_target
P46379 Influenza_target
P50570 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P68104 Influenza_target
P05556 Influenza_target
P05556 Influenza_target
Q14203 Influenza_target
Q14203 Influenza_target
Q14203 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P62753 Influenza_target
P63208 Influenza_target
P63208 Influenza_target
P63208 Influenza_target
P63208 Influenza_target
Q86VP6 Influenza_target
Q86VP6 Influenza_target
Q86VP6 Influenza_target
Q86VP6 Influenza_target
Q86VP6 Influenza_target
Q13620 Influenza_target
Q13619 Influenza_target
Q13619 Influenza_target
Q13617 Influenza_target
P11940 Influenza_target
P11940 Influenza_target
P11940 Influenza_target
P11940 Influenza_target
P11940 Influenza_target
P11940 Influenza_target
P11940 Influenza_target
P11940 Influenza_target
Q9ULT8 Influenza_target
Q9ULT8 Influenza_target
Q9UBU9 Influenza_target
Q99816 Influenza_target
O00459 Influenza_target
O00459 Influenza_target
P52948 Influenza_target
Q8N5C8 Influenza_target
Q9Y383 Influenza_target
Q9Y383 Influenza_target
Q9Y383 Influenza_target
Q9Y383 Influenza_target
Q9Y383 Influenza_target
P04406 Influenza_target
P04406 Influenza_target
P04406 Influenza_target
P04406 Influenza_target
O95373 Influenza_target
O95373 Influenza_target
O95373 Influenza_target
O95373 Influenza_target
O95373 Influenza_target
O95373 Influenza_target
Q86V81 Influenza_target
Q86V81 Influenza_target
Q86V81 Influenza_target
Q86V81 Influenza_target
Q86V81 Influenza_target
Q86V81 Influenza_target
P62269 Influenza_target
P62269 Influenza_target
P62269 Influenza_target
P62269 Influenza_target
P62269 Influenza_target
P62269 Influenza_target
P62269 Influenza_target
P62269 Influenza_target
P62269 Influenza_target
P02545 Influenza_target
P02545 Influenza_target
P02545 Influenza_target
P02545 Influenza_target
P02545 Influenza_target
P02545 Influenza_target
P02545 Influenza_target
P02545 Influenza_target
Q9H307 Influenza_target
Q9H307 Influenza_target
Q9H307 Influenza_target
Q9H307 Influenza_target
P51610 Influenza_target
O00629 Influenza_target
O00629 Influenza_target
O00629 Influenza_target
O00629 Influenza_target
O00629 Influenza_target
Q86U86 Influenza_target
Q9UKK6 Influenza_target
P62805 Influenza_target
P62805 Influenza_target
P62805 Influenza_target
P62805 Influenza_target
P62805 Influenza_target
P62805 Influenza_target
P62805 Influenza_target
Q86V48 Influenza_target
Q03001 Influenza_target
Q13813 Influenza_target
Q13813 Influenza_target
Q13813 Influenza_target
Q13813 Influenza_target
Q13813 Influenza_target
Q13813 Influenza_target
O43707 Influenza_target
O43707 Influenza_target
O43707 Influenza_target
O43707 Influenza_target
O43707 Influenza_target
Q01082 Influenza_target
Q01082 Influenza_target
Q01082 Influenza_target
Q01082 Influenza_target
Q01082 Influenza_target
Q01082 Influenza_target
P12814 Influenza_target
P12814 Influenza_target
P12814 Influenza_target
P12814 Influenza_target
P11021 Influenza_target
P11021 Influenza_target
P11021 Influenza_target
P11021 Influenza_target
P11021 Influenza_target
P11021 Influenza_target
P11021 Influenza_target
P11021 Influenza_target
P11021 Influenza_target
P61981 Influenza_target
P61981 Influenza_target
P61981 Influenza_target
P61981 Influenza_target
O14980 Influenza_target
O14980 Influenza_target
P46734 Influenza_target
P46734 Influenza_target
P11310 Influenza_target
Q12983 Influenza_target
Q96KQ7 Influenza_target
O43395 Influenza_target
Q92905 Influenza_target
Q92905 Influenza_target
Q92905 Influenza_target
O15226 Influenza_target
Q9UHX1 Influenza_target
Q9UHX1 Influenza_target
Q9BUQ8 Influenza_target
Q9BUQ8 Influenza_target
Q9BUQ8 Influenza_target
P02795 Influenza_target
P02795 Influenza_target
P02795 Influenza_target
P14625 Influenza_target
P14625 Influenza_target
P14625 Influenza_target
P14625 Influenza_target
P14625 Influenza_target
P14625 Influenza_target
P14625 Influenza_target
P62258 Influenza_target
P62258 Influenza_target
P62258 Influenza_target
P62258 Influenza_target
P62258 Influenza_target
P04637 Influenza_target
P04637 Influenza_target
P04637 Influenza_target
Q15365 Influenza_target
Q15365 Influenza_target
Q15365 Influenza_target
Q15365 Influenza_target
Q15365 Influenza_target
Q15365 Influenza_target
Q15365 Influenza_target
Q15365 Influenza_target
Q15365 Influenza_target
P04843 Influenza_target
P04843 Influenza_target
P04843 Influenza_target
P04843 Influenza_target
P04843 Influenza_target
Q92499 Influenza_target
Q92499 Influenza_target
Q92499 Influenza_target
Q92499 Influenza_target
P09874 Influenza_target
P09874 Influenza_target
P09874 Influenza_target
Q9BUJ2 Influenza_target
Q9BUJ2 Influenza_target
Q9BUJ2 Influenza_target
Q9BUJ2 Influenza_target
P26358 Influenza_target
P26358 Influenza_target
P26358 Influenza_target
Q9UJX3 Influenza_target
P51617 Influenza_target
P51617 Influenza_target
P51617 Influenza_target
Q05639 Influenza_target
Q05639 Influenza_target
Q05639 Influenza_target
Q07866 Influenza_target
Q9H3P7 Influenza_target
P60468 Influenza_target
P60468 Influenza_target
P60468 Influenza_target
P60468 Influenza_target
P60468 Influenza_target
P60468 Influenza_target
P60468 Influenza_target
O00410 Influenza_target
O00410 Influenza_target
O00410 Influenza_target
O00410 Influenza_target
O00410 Influenza_target
O00410 Influenza_target
O00410 Influenza_target
O00410 Influenza_target
P78406 Influenza_target
P61201 Influenza_target
Q86W92 Influenza_target
Q14318 Influenza_target
Q14318 Influenza_target
Q14318 Influenza_target
P61106 Influenza_target
P05787 Influenza_target
P05787 Influenza_target
P05787 Influenza_target
P05787 Influenza_target
P05787 Influenza_target
P05787 Influenza_target
O00560 Influenza_target
P30622 Influenza_target
Q16531 Influenza_target
Q16531 Influenza_target
Q16531 Influenza_target
Q16531 Influenza_target
Q16594 Influenza_target
Q15003 Influenza_target
Q15003 Influenza_target
Q15003 Influenza_target
Q92621 Influenza_target
Q92621 Influenza_target
